Date,Price,Volume
2020-12-07,1.00,503390381.71
2020-12-08,1.00,624652067.08
2020-12-09,1.00,661526814.71
2020-12-10,1.00,386067663.54
2020-12-11,1.00,575419053.12
2020-12-12,1.00,372750750.64
2020-12-13,1.00,544392772.70
2020-12-14,1.00,511228529.07
2020-12-15,1.00,558700049.48
2020-12-17,1.00,1292144144.73
2020-12-18,1.00,794460441.60
2020-12-19,1.00,749344673.74
2020-12-20,1.00,730501642.13
2020-12-21,1.00,835998783.29
2020-12-22,1.00,1004407433.42
2020-12-23,1.00,994946009.54
2020-12-24,1.00,822668328.70
2020-12-25,1.00,768443745.23
2020-12-26,1.00,837782777.22
2020-12-27,1.00,1168083150.78
2020-12-28,1.00,1037472251.21
2020-12-29,1.00,1102774805.04
2020-12-30,1.00,1158073232.45
2020-12-31,1.00,1099562415.82
2021-01-01,1.00,944050095.23
2021-01-02,1.00,1679209330.39
2021-01-03,1.00,1828596898.69
2021-01-04,1.00,2201035266.85
2021-01-05,1.00,1662321026.66
2021-01-06,1.00,1791474727.79
