blockNumber	transactionHash	status	gasUsed	cumulativeGasUsed	effectiveGasPrice
11911348	0x69c1dbf05a6410f18a1fc9a8b0d9521934c94caa9e5965ebefef8b0d4608e9fd	1	100839	6058380	393433333333
11911359	0xeab07aba95edc338dfd18cc3d074bdb627733d15e32e7bb83f32586f33538b1e	1	100839	3918151	398933333333
11911366	0x1bf62cb1c17bc5d331dea2f2c73e266a7d1d87c2ac84c6feba6933a075723c98	1	100839	5576785	406633333427
11911373	0x4516d06e82e7f9b63815fcea73165438ea5c40f38fedfb1101f638f75a3f391e	1	100827	4850818	408870000000
11911381	0x195fa81c799676029056f5eafc74b9df6c5de8830748526805bc809875730d92	1	89104	6515422	404433333333
11911381	0x83a9938c7c8c037210881e53ba1cb579d62203b1403c064060e454da20329445	1	100839	947936	477966666667
11911383	0xafd5f1ed0db6b437e3f2140ac245931a159175ff822835814f67fcb34676878c	1	100839	3218735	406633333333
11911391	0x29e19634c97abbf4a7bfee796cc849312044f44ce2bdd0597b7f16825db67c4b	1	100839	6255445	411766666667
11911398	0xe9a688d5e5b53a30a304ede6659cd9a284616cadef807b1873d7cd4204d59b55	1	100851	4443303	399347666667
11911404	0x311d8bb92310cb4c1b511b269e798581767c241a4cccb93b0195a45368191125	1	100839	11520653	437066666667
11911415	0xf8125a62458d5e96b1f4e8b2dc77a0f8fee850294893ef18a15212dd6e642479	1	100827	6607187	557808333333
11911416	0x9c8c38a023eedde9ebd99c51580cc73744058839588bbc6d4bcd18cc10a702ae	1	89104	1266529	575707000000
11911427	0xd3298a2cbad7b2d33de09a3064ee9f08d1a0ce89356b8dbedfe1869360ceea85	1	100839	7591307	577156666667
11911428	0x6fb1b1e63c24ed843843d89e6400b2a9b4a3501cde1c8950280a6ece5f9054a3	1	89092	404463	620066333333
11911439	0x8ee52299cb96bda67fecae656a52d7391e5ee64acc599d4b006e1d3314d45fa5	1	100839	9095302	501233333333
11911448	0x97e9f3535acfba27aeac3e0aa36be742b99ad735d6d29d2bf1b5d5ed1457e264	1	100839	9068436	513964000000
11911455	0x6c8e22f98ada83e57710dd97ed166dcd8c02e2eac896a47d7a706ac62dc87781	1	89092	7344285	543614500000
11911455	0x9b9cfffaefe95c073fd01d4afab63fc2916d699f12dd3e7f15410bca127d9eee	1	100827	1364824	604110000000
11911480	0x4aad0284e506f89dd7933c5157a18c801fc31d27ee88c9e4533d3796fdbf9dd5	1	69347	6027735	528146666667
11911481	0xaf770d756e60ad7d43463f08320f92504a8b5a1866f40af8e825212fa80cad71	1	69347	3237539	539880000000
11911488	0x6925580f2b78b297454299a3301658ebceeeb6eaf2c52637558d27f21927c3e0	1	69347	12101166	531666666667
11911488	0xd0a5ed513cf5e5049a9d7582f5a46af0b30c27eae383ae91c09481ccb2e408f4	1	69347	12170513	531666666667
11911491	0x45266a7b1343c871168bf9caf1ccaf06a3d517570a4969404ef976a56e3d8419	1	69347	9733659	535700000535
11911491	0xda56d80ab92ced1cbe10efd978d867408bb906c7ff17a9314af7a70511f2d9e7	1	69347	9664312	535700000535
11911492	0x7b0044e776edcbbac500d5b73ebd7923e1264d3fe4e54ae584ae9849e3bef83a	1	69347	7999205	514066666667
11911492	0xab50957323df645c64cdf32adb1ab3f3bde7801ceef075126a660517fd363e5d	1	69347	8068552	514066666667
11911518	0x7d848bdb52c68314fc5320dc59fda27075e6d666e93cec027634a3aee9820910	1	69347	1357506	546480000000
11911520	0x004dea0ffaaec2828b818bb5f5cbd340b0270fc353c69de3b2a868beefd09039	1	69347	7115705	546480000000
11911545	0x7db13d56b9d2977d3a45315d8aa4b6acb939618ef46d584f47462c10244ca7c4	1	509543	8578692	350000000000
11911545	0xc4619589abb157e1c6a7e2d9c7579269828c44631f9c20be72ea0b7aa17eed86	1	422798	9022490	350000000000
11911546	0x1ccd511e9367e812fc59db03fd338b9b44df7488cd158b75e64a5f5f665b68b0	1	89092	4862769	515636000000
11911546	0x387f749e578cf67932251aefce517b9c4619b31fb8283824fa112e40faf9e3da	1	406097	10835294	350000000000
11911546	0x9b2a5ff73f074985235b1408d20a791f02ccd7ff24c9731d3af2368616837126	1	89092	5029082	514902666667
11911548	0x13ea3efe9035871b79650a837472c3f8d71246ae878ec6c50342ecc66a5e105e	1	89080	897940	608521333333
11911548	0x1e55b8f0474836e7576f07e38c4af84cd4dcd815c1a2ead3fa0c714cf418fb1a	1	89080	9413745	514902666667
11911548	0xd7b52b49a5a542f61a7b563b48d4893ff84a8e14f8ff824709daed96fd1f765e	1	100827	808860	608521333333
11911549	0x47c33b9c0df9059b5faba831c0b0b5d73eccabd88e7da20edb85a56bb5a2f87c	1	89092	11796720	514902666667
11911563	0x91cd191d76d834500647704edad4cf29f11dae8da48a81b5e73616f58cb38da4	1	100839	4495683	557700000000
11911564	0x150783fff443bc976a01cb003e9a510adf5422dc4d77845d72ab59b4890e0b12	1	85582	2250418	557700000000
11911565	0xaa31c16f69e807f505b801908fbf8239c5eabdb989cf54e93cd6c3dca591bc08	1	89092	6046121	542666666667
11911565	0xddcf1e42eb0b52230a6ad30c04a2c7540e8cc2f434db58843cc0d58f97cbc743	1	100791	719195	642243333333
11911580	0x4dbc6217a0968fb02d731619c416a13a1cc3306d1c52247c15698eb09ef35490	1	85570	4872454	559955000000
11911601	0x80635a5e433107c4114303c0dead310306ecb3176277769377106e422642cd1e	1	69347	1212077	542831666667
11911602	0x21e6df98e1e13297d3f846287de0c528ba11c0df48cc183e4d50f636e8653dd6	1	69335	2449523	1269463599701
11912087	0x4e9c55a18c6041dffb422179c918aa3fd325079fa0709193e84468cb0672c2e3	1	492822	1394928	350000000000
11912089	0x68d65d800a3a36c5c0f1d4f60cd7aed5ad97026fd9a239695e48fb29f725b6c2	1	451279	1128220	350000000000
11912089	0xfbd49f1e7119b7c576b9876e9f22a44678eeb08c43fb7cfde67c79a1320877e4	1	89080	5784248	209806666667
11912091	0xef61437b32aa7b85fc41e887daf1162860ebdbb4026a0022836bbc060c51c4ee	1	100827	818917	239800000000
11912092	0x8f50f791e022bf516bd2a3931cc8c3c703a94a31293d814ea382847795b58421	1	89092	447693	267300000000
11912105	0x78092f7c777b3404bccc448bc377c4df5b22d5b2497173f070f5c16a3dbc5c8b	1	100875	6704265	282163933333
11912106	0xbe21648395a93ecfe6c3e0030e144e11938da50d0e491efd6977155a8ff2de52	1	85594	10844932	220033000000
11912108	0x85f44820d746dee503297ed483f15b72d5601b4184a63263aaaaefcd7642f44d	1	100791	1614075	260039000000
11912108	0xd62511d3629518e6b84b1fe3999f5fc1126568fb6a48e1427213566d08ac56f5	1	89104	11140685	219670000000
11912111	0x3d6fd2aecefa010971879ec1c97cfbf233c339bd024ac116d5050b06667e4603	1	85582	10432463	219670000000
11912116	0x49b4c2754bf24428dd92a61c389c1f1c4813a5a3cb76e1d5da6aa58ea858251d	1	100779	7241919	262188333333
11912118	0x4e59a46809af9ff29bf6d7c96185a7589281591d6a6867c5718a49fc9ed1457f	1	89104	6285002	225536666667
11912119	0x19cdea7e3c5c87ecc46f8a410a44f3b413d401a6809771e557ef9ab08a4627ce	1	85582	9262958	219670000000
11912119	0x2f36a97bcb2e3cdd8aeec805f6482601285a4119a898b42b83c460e5a633f977	1	100803	835743	262188333333
11912119	0xd5978f97b35e342a26c8539864acfca0c81d08aa4a43786588ae0f96141d035a	1	89116	9177376	220036666667
11912122	0x5e1186e7114dc3915a5b9d37c8e4d14c13aa5ae79709f098c78b795e30bd372a	1	85594	10631874	216663333333
11912124	0x52fb32593224ee52ce57c59b255c31f91c7d850b7fe0204d25a06403b12e2ad7	1	100767	8271311	260472333333
11912127	0x3bfc82715abebb206a957528fe21faf36e8ed14c57038b6b1b60da0c78f98462	1	89092	6796660	287414728333
11912132	0x95138d433cb5afd9a97e8f88aad528f60b2bea22fed9d0fe0953a1fdc70fc49e	1	85582	1475175	303239438333
11912134	0x083db47706ee8f82a91b57adb2b928a5e6e7c40be89189bdc660075a384a258d	1	100875	3688875	300389833333
11912139	0xf1ab21d55c7b3f1d3274eacc2d4099fcd902d632c85c6b5751ee6b2e873bc9d3	1	70594	2588616	300389833333
11912146	0x25270312a625f116bcdb7bf14f2cbda5984db230e97e0a5ee3a44196d98cada1	1	100827	8605108	291286666667
11912148	0x75bf95174cbbb93f9ef3bde0f8bd5d43a4f79836ae20d1e6fe0fc9a26b418756	1	89140	7276526	331537800000
11912158	0xea906ff3cb66842d616d434881c82c1c3642577d3ee2fd375dc5882c4a298f80	1	100875	12285083	277676666667
11912172	0x34220fe055d330c0139eec5296055422fea3c18cda66a81ab5eb8f74b84fa34b	1	100875	7698567	313683333333
11912187	0x8c6d22c7be49adcf42e02f7b90f23d1d1c5333844bca1e2b860b007fea9126d2	1	100839	1229066	456327837168
11912196	0xa3fbea376736fd477873e8d64cda4f0743fe35bf0da251de571d76e9697244e1	1	70278	4058822	475628486668
11912201	0x7d984a29c2f7e1838e54904ac55720e405413f8cca6f438bf3291b5fed03fb0d	1	100839	4697936	436366666667
11912202	0x63cf0ba9234fd411020c0a895b93bf79c642a9ea9af11d4d1d344253d77b78ee	1	89140	4735109	498020306668
11912210	0x41413f301ebf78f598a8d6dd59babf684cf96bdc4143d0d56f5d3f1d1d1d146e	1	100839	1904223	489540133333
11912210	0x916f43c8d8d079a9cdd9c799b2c9627b2920c0db7d7bc030bb1947aa3cd60865	1	89116	12214581	394247333906
11912216	0x276fba5844921ae75aa5946ae641d4f0b3535008e75acc7be2a423406d205ca9	1	100839	12374167	405276666667
11912230	0xd23f1fd8347ede2d0f921d1d9b21ae0d2b43581cd2dff5e36327562b3571428e	1	100839	10366825	526066666667
11912232	0xd14142b7741b69bb52e58771076fd8cc3728dfeef0ab5f243ac219765563cdfd	1	69347	11844481	526066666667
11912233	0xb7c1b64b0136ae2590fd3a698578be52b4e663f14d4ae65a1ec236f20a62b632	1	89104	1602233	580528666668
11912245	0x5b6b015bc0c87ac63ef3ad0627436b8cc10c30b6c4c83c6eac08581a47a08f09	1	100839	12043641	653641044833
11912248	0x4e5c2f2ada7a657749f9708c468e7e871191ccd06fa3847aa91f52b96465859a	1	70278	3463968	701975842333
11912248	0xd3e19414c46d4bd2b63059839f44a9a4e24f46585283b45c8619c9ee21587789	1	70278	3604524	701975842333
11912248	0xd70cd26dfdf8aba95ff7a67442abcd06dbf1d49712932f3b547038c0ad18957e	1	70278	3534246	701975842333
11912248	0xdb221a1c369a212f281e1cb840f2c426fe02f99d5722d9fcbe353893f246fd7a	1	70278	3393690	701975842333
11912258	0x02944b1f08fbae777fb3a0e62d2ddc268706bf7baa427435a5f14a9a331f813a	1	100839	1281622	738215971168
11912267	0xbfb14dce3054cda552c244a746cf3d1365e6906a6df32cc446a1ac4e456ea1e8	1	100839	1663586	689780000000
11912268	0xd30bcf14094fecb78caa39859a9e2b4b7deaccb2b55bbdb5268990d028ecb885	1	89116	1257067	747985150000
11912270	0xfb079d6932a6a6435ad979d36ead90b4588ed0fc865ba2ea4da10b948e3cdba3	1	70278	112278	775820631668
11912272	0xb6bf5668e62144553cbf98b10c7bb0705c1029f6fe2af3ac0b081b3827f50a27	1	100875	7465060	639921333427
11912272	0xf457c53a0fe59f631320f02d3fd2120440f374b82d3b068aba4ee3ae5f5208a8	1	70278	11611690	612637666667
11912281	0x724041f3562aa4acdf39f16d2e8677f4b65d4134c269bd76a669a56b97437f39	1	100839	1003680	760933333333
11912281	0x9c5a03e1db48f85c0c3dbf8e313015053d1393e3482427f2c5b436431771456e	1	89104	1393525	645150000000
11912295	0x0ae499677729a2a32f333cc666c6733613c01b95661f76000333b2d8ddf76577	1	89104	863682	634269900000
11912295	0xa2049b0be92b76cb37f94fe16cd17d3b783936246986befdb4a9da90c9f81433	1	100827	142827	734685033333
11912300	0xb0dbd6616dff866ad9b950525ed624023ca7ae3d78c51acf219ef0259bf194fa	1	100839	8556220	610069900000
11912308	0x4b7282acc8141b6becf259a9b4a42e4c922c7ebc7148bda66168ad5eb3133598	1	100827	351824	657616666667
11912466	0x2b4abb6a3897271fcf7e7844fe10433bff38ce6718bc2796c5aae411196b353a	1	70278	6472882	1320000000000
11912466	0x333ca6ec927ec63a6f84637f6f36b21dcea2d1f5da61f54c07238f7f286f9008	1	70266	6402604	1320000000000
11912467	0x6eb58138efc08ac68ee29c8181a04ce8e5caf92dff8e114dc184f316a8d1b6ff	1	70278	2481035	1322200000572
11912467	0x92203900a0dfeb0bed8f5ccc8b777bb305f5670f82a8748a0581870cb25cb903	1	70278	2551313	1322200000572
11912604	0x53d79f7fc69bc4ab5d5893a55588ce0b4c5388ff8a8f31e260c8ced0ee419844	1	392778	1921999	800000000000
11912604	0x5e4398c03ad3b2f0ee2449b8304395a6f48545305a405f88710746d3a7a82998	1	494257	713645	800000000000
11912604	0xa903b116479706d8d44b5bf27e80a724ad99e01e19c16d098c62646c7d377b9f	1	392778	2314777	800000000000
11912604	0xe98bcd8eb8f0ef9465054b218c0b9bc6eb8339c3de7831d2ba072a480475d30b	1	392778	1529221	800000000000
11912604	0xf707dcb896f0a277b9449736f7acedab384c1574ab31c4d6962e53efa0bf2d82	1	422798	1136443	800000000000
11912609	0x25ceaa3662ccdc119c9f7a8e5170a5ecee04262f2289f63944d421f7c4ca749a	1	89092	564319	924423809524
11912609	0x43ae432b751095a7d9b1c6c71515d1f662a03430a51d6dfee564749d9dd5fa93	1	89104	153800	1063087380952
11912609	0x4a6b1e270d9ac174b2c32a342cc317990b5d63762d719363aa623e68a5c18123	1	89056	653375	924423809524
11912609	0x7d10c441766cd39d0edb0f2c26977a54b3a7ccdcd78168b2e4b9d6ce2db67933	1	89140	1619798	779166666667
11912609	0x8821a54e99b2444cd7135f290b7566975f027cf16680c6f8263e47177c41dce2	1	89140	2041051	766553333333
11912609	0x9c4e27992058dccd106327d07bcc6bda20b126db86f703c1a464f78ae2caadd7	1	100875	1720673	779166666667
11912609	0x9d1ced51e1e4d4d8c9f0fe7a32d49e2a5fd37853006bdf0bcc6f3b4bcb618b91	1	89104	2130155	766553333333
11912609	0xad085ccbffca83e5c9a3510cec88aeff2d14f9322f88f8495dabe203d27f561f	1	89140	1530658	782204761905
11912609	0xaff3b50475c1573c620e6db33f8216a07f4d9dfb992a1427a3c476c3e3a35435	1	89104	475227	924423809524
11912609	0xf0ac231814b26ced47357d25898eafdc0db800f909efeaba5dba3c35732744c1	1	89044	742419	924423809524
11912610	0x0152194640c6ed54061c011f86750eb26de34dda48d2d487a43de388268f6f38	1	85582	4405813	766553333333
11912610	0x3b06486f92637032104309a2b638f6e93cf0c3bb2b6b370cc0d235e27fc936b8	1	89140	4595816	766553333333
11912610	0x45a7982335b08de0db97b03f1316313478ea4b53ef68199e23b7b78769298be9	1	100863	4506676	766553333333
11912610	0x6055ae2fa69d3d6803d5c6134d15f68c979a2265ec0d662797f48fa8fdd84870	1	89116	3721753	782204761905
11912610	0xfab7030f28a7c844f7f59c1c20d90ac0c1e7b41ab260e60bd096f7314510918c	1	100839	530945	1063087380952
11912612	0x4acb0eaf36ad02fc2cb482662b78c1213764de9741eaaa0a055ecf18c4500bd9	1	108655	757863	881536333332
11912616	0x397cdb6b5cbec2d1a6199126b305fd68c44581e29c7ec73bbc6bad6eb1ff5b60	1	100875	3690535	766553333333
11912616	0xa15ec24d9b9be8e176482929f5bbd23be8563a3798ae80eeeef1c595eee8268f	1	100839	1128997	878584666667
11912616	0xd7dadff68290aed1ef750f594157c316d3e7687ee550aceb047581f0c8fa1a78	1	100839	3589660	766553333333
11912617	0x072f2aa79719dbd527f8a726a69e1e0cabbdf5c6e2d826af8366b6c53706645b	1	85582	7600742	752400000000
11912617	0x11717ede65fa2cf02dd3ad505d6df308fe764437a368b89f11aec4e0c272134b	1	108655	7328727	763986666667
11912617	0x20d4ea71512f1bfd6e7a38c8bd82c202e04ea51fb511795e8774ade38674d6ae	1	85594	7515160	775500000000
11912617	0x501863792ca8021568cea4176a9bcdbf8978b7f67397ea3cabaf4b50850b8ccc	1	100839	7429566	775500000000
11912617	0xcb5096ddda06263285328bfdaa39963e71005944bab3e9406e613dbf97f3f322	1	85594	7686336	752400000000
11912620	0x7b2052593c4e4845158591c974cc2baf7c8f3b76e89f15c54d5efb0a8b48f662	1	85582	294381	775500000000
11912621	0x9c90749a51324ff1d10aaa21bc1195d4b8acf461f23218c43f86da5a0680251a	1	100839	1042211	889200000000
11912621	0xea2d04ac7f791763536abd1256f01a97da487c7500c2db59861b218d55fa4878	1	89140	2593500	770366666667
11912626	0x2b4e4914c3a40e0117fe901e19d5a8b1d049acad7a14db6387e449d69d04d349	1	100839	4070300	910433333333
11912626	0x2b558aab25ddf0c8b6edc118354912f87b28ae803f27d96cccb60e47d2d66212	1	89140	5809112	770366666667
11912626	0x66d7380facb9ff6565a439950e0155f79cfcbf7463c48c084193d03e5d25b60a	1	100827	6745037	761842079167
11912626	0x80c413085cbe400fcb15df54fb19ff38ec67387753f5bffe1f3a5df3db4762ad	1	89140	5552282	780266666667
11912626	0x85f90519d11e8618ac6368f71a055ab67d62ad74abe0fa8b793ac7e54410c672	1	100839	4171139	910433333333
11912627	0xa41f5a70b9a10c4ac1963b4f38de78bb9c3325e9a2cb859d6b630e25de89de62	1	100815	7935401	741033333333
11912628	0xab1d13cf42cf017ba5a11a3d5c9edf356c142afd7ae6eb5ae2c073dda89634a3	1	100875	2743646	763295238095
11912628	0xd3434f93e321dd9914a2e7ea56f473002627faa662fc4b9b8af6789daec63ad3	1	100875	2642771	763295238095
11912629	0x0f8bece2b23effa68c13fe76363559b730bd25e8ed49f5d7479e2ba200e7df52	1	70594	921363	807400000000
11912629	0xfc4f485530db17c15bc0b7f492b6e4875a4f87c31b89605e13aa4239ab2651de	1	100827	1453975	715366666667
11912630	0x1d4c638b39142c9dd3faa0705743696b1c96252915fb1e326b9692a1cc22a636	1	100827	263861	792733333333
11912630	0x92ddd50bb5d9c41d6d231ec2c99e04bb6366dc6dcd50effd36751bab2cb21ed6	1	100851	1100851	770366666667
11912633	0x426bad3b285645f2690ffa37fa236b4cae9c3b89288c7082c0a9391e0b807bc4	1	85594	4014541	755700000000
11912633	0x781c7bd2641b210fb4239948471ad8d07bb3e1981e507d4219b058a486a9d4fa	1	100839	420652	900466666667
11912633	0xa9cea9ace09f7194c4f00447b09b80593cc00b51567bd872f556c4f741820d61	1	89140	1210607	807400000000
11912635	0x8675811d6544681c9c07c5e0f3b7a76690d8c9f2c4cf0b1d2c0247aa499cbc49	1	100839	4795897	755700000000
11912635	0xaa99c205c78c0e96d35461743f0bd6e37aac6d4307c7de7a48f27044856a0b1e	1	89104	2713671	787600000535
11912635	0xd06b0fb850d16e82f49649cafcff43e94522952e5ad93d2b8552814443183aea	1	85594	1934275	807400000000
11912635	0xfa5c903cb1d12b756a117a0ba1fc66cb425570bd7c87961f5ab00d62252ce264	1	100779	1586733	887033333966
11912636	0x782ee885d67f2ef46116c973fa38d0beb01e73243c14fe7b801309111fa5f63f	1	100839	5015554	700700000000
11912636	0x873b84aa983b519045468ace5e3d140caa4900c8b7c6c4bc583f05cde2779d35	1	100827	3589296	742866666667
11912636	0xaf80c995e93f54b1a50944107a23bd720c7b547bc4991d60e08d83ff80cc05ed	1	85582	1590744	787600000535
11912636	0xf2575e23b353edc463ea7c753f77ad8ec311cb32c64a8b61961f5083c3a06640	1	85582	2575180	755700000000
11912637	0x2447b4d8236d9a4ecc340442e02792eb0b5ff47e4a4288fa43e1f5a7150858e0	1	85582	10567880	700700000000
11912637	0x6f5cd30c0ca3415caac85a01427ee966a7385e31d93594c926744a9fa694969c	1	100815	4665819	755700000000
11912641	0xac14620d15771b02fb66007b1323569fd17407961b3d160e4bd1246cfe0da5d4	1	100827	1470633	805566666667
11912642	0x90ad405a2ca8511d8277c2f486bd140ddd7d97c1ac0c14a0a5f88acefa5deccf	1	100839	8224811	765600000000
11912642	0xec2e6bf2c934ba676206bcfb909b15f6e93c11d75a9d4208847e3e65429420a6	1	100815	8123972	768533333333
11912644	0x9288eb510a745c921910342be6c41bcca08f86cd869d7f9f45c27fbcb72da0eb	1	85582	4962257	765600000000
11912647	0x469d78dcc4ca7f55a7469e1574f38c4e62451581f0d92b1f6269e57ec222792d	1	100827	3427375	760833333333
11912649	0x07f6fd4e0980ae079508d651f2ebef6bec4e16d6dc2d6bc9e189119b33607774	1	85582	106582	733590000000
11912649	0xd4f70c3bbf64541175a4c6851533c68958573576923bd5b74c2f90b41085a603	1	100827	207409	730766666667
11912652	0x40c59411fae524d66aeea87b233911190ffaa01fd2d055072103c1f2a44a273e	1	100815	8985622	733590000000
11912654	0x41c64176b5b5cd6d61df4cb8835eb789df80e179b4bbba970f8239c67763536f	1	100875	6493276	1025086333333
11912654	0xfee3bba9980e207bf17420512ac286d908c237872e03d02106268241c586a1aa	1	100827	7454029	988923833333
11912656	0x8b4f66475dc09c6aa176d9a283f84fcf452e6e2fc6e4784b16fcfc5cb8007b40	1	100827	3202305	752033333333
11912657	0xd5a0a0986764be771478c1fe2b820c8c4191ac8e2bfae80f7e372d39f09858a8	1	100875	466433	770366666667
11912661	0x4cd6ddf0fc82472bad5d2ac6703c1e0e5981bd9b2f0672c4872c9247c77ce981	1	100827	228719	754600000000
11912662	0x15690f3dd897821971568e956c6ebc3d734d41816b2c0d35cb9428859ef0b115	1	100839	3691457	918233333333
11912662	0x21ba7ad444a01dc0430ceea2e9290bcecb4e7db79a8f15a375c0fb349e1c3a15	1	100875	2208196	1008210500000
11912662	0x311dfc784ef031edd14491d9994442878b91c31e8754baf847436887a8c64381	1	89140	7876907	753866666667
11912662	0xa1f364d9ec0f65d3ef380ca922467a497e927b8cbb689262f17495bc1cbab7ed	1	100875	3073379	989888166668
11912663	0x9d45cce58c07dc27333380dad4b7ed052b645e7f6ca60cc37d2aa3340161ccd5	1	100827	7018977	753866666667
11912663	0xb7e936f7a2503b44273c44ceaa1e4477e7034fcd9be9ba8bbd69cc14974caf2e	1	70594	6392406	772933333333
11912663	0xef3ef59b3a4d1b7c80d96063702d67a2a8970c5807fd7804b4db1bb806e135d5	1	70594	6918150	753866666667
11912667	0x67b479e0cb3171d632d428e8202874dabd8f545dc2c03dd2ad46acc0c1cf89a3	1	100875	2063507	784300000000
11912671	0x285c9ec5e6c0f1b3f12dc2a555b1248d476696b4ee1e0eeb0ba769e1a5541db8	1	100863	1377314	740666667202
11912671	0xce7f6198703f95c26af60963dc224b166f8d15a27daf057696654adc49ea64cc	1	100875	783139	790203333333
11912672	0xd9231fd8cf604b0a646429fd1fb539df83fa1b35bf37ba761ced64a0296a3120	1	70582	1700729	726366666667
11912681	0x63db697dd02c7d008745e13cf9616abe6810eaeb32a0cbe22d3c55bd4ec1e9ce	1	100875	9687622	697766666667
11912681	0xed30b2feb06f42e7e78f0d680a3a5e698ae1ecfa7e4c0dab86b729e446b465ba	1	100875	3671559	757533333333
11912682	0xed7bbd1cc1650eb465d9c1f83341dfd49b557c8b8b6f986d3d29b09117010325	1	100875	2557956	757533333333
11912684	0x30de16ff5c4f83a2cf48a76ffbdd156e8707dc99368270b42f35a30587254c84	1	70594	2055740	713533333333
11912685	0x61402686e7118fc0519b04a5804beba63488ad9472fc2e779d2011ba4daadf3b	1	70594	1637987	713533333333
11912689	0x5269cc514eceabb36bd0494aa65359940e8b91533c6f6beaaa671f2d401302a4	1	100875	6691556	713533333333
11912690	0xb714be422ca961bccc22a433070e3caae8c58825ac1dacfc9239b15727e0777a	1	100875	940015	890079666668
11912690	0xfac3407f9e3ca145a61414de7652cba9eab2e88f499cbda379ba29d1913d0408	1	70582	3989193	713533333333
11912693	0x516cc39a0b6c018c305e5dccd3764173dec99f76de55ee85fdc6e93b44dfab64	1	100875	3428930	741033333333
11912694	0x21de16c91b1fbc4f2df4b05779d23731c02746c25c1ef41a03e4e75954f4daf6	1	70594	2452986	741033333333
11912694	0x7b636ca4efbea383111e821a2e3669144064347b47f595918d5b8832d6d7de3d	1	93667	982508	850000000000
11912694	0xb85fc6f1b87cf7e5df12f8f01dce7d623fc6a787d6b789385926413d7f6c8423	1	90035	1072543	850000000000
11912694	0xec677c097e41a5fc0b0b59c939a075e598931c63c33f8306fd1679470144297c	1	90035	888841	850000000000
11912701	0x01a473ed30bee1530a255ba3b6b97a845091e55f633a70266c7dfa9c55e0447e	1	100875	2819192	741033333333
11912701	0x2353ae03c0b8c841c800ed9d9c7625c7d44ae364e566394e9dabd5a67f3d0d6a	1	100875	3817641	705796666667
11912703	0x77db0eeca3136954c94963d87613284bb45bacc866c2011d489a7d594960aaef	1	70594	9570655	674520000000
11912711	0xa8c0acc51164d2057044034fb2ff16529e8bb5a9a4b4494cdedf185ea92b4322	1	100875	948992	764353333333
11912712	0x6af3789806063feb94975efced59467d80f11131906808fec8787dbc7a2d65b9	1	70594	3006846	764353333333
11912712	0xd76f828c4def0cd5ecfe674a5cd46dedcff70355b53f6c839ebad2f75b1bb97f	1	100875	2936252	765820000000
11912717	0x3ae66b9bebe912f88bee7bf1df92c82d662d8a08de317ad415e26b5951c408a8	1	100875	2542494	768386666667
11912721	0xa54301a6867110a5fe6c77e48241838f74ed2c9c1cdbd03fa0808b734192474b	1	100875	1320484	714266666667
11912723	0x938e01772621d3822920c2f1f278a47a147525d5db606797d3dd21fed06b0178	1	70594	487057	714266666667
11912728	0x8a33f78c81f070e40010cf197b1c6f9406d70b833eb2c041ec8d93c7ff0ae606	1	100875	11409413	677600000000
11912731	0x256ec86169053c39b73cf22e8f11775218b5ed02d8cc8366f7803a7d32d72ec9	1	100875	2856059	732600000000
11912734	0xe40ed3b5f2f3f4339bbd1cce69e0c8c694d35a1c386218ab6cf12aad30fb28f6	1	70594	467224	732600000000
